Year,Month,Operating_Airline,Passenger_Count
2011,04,Emirates,34022
2011,04,Frontier Airlines,68030
2011,04,Hawaiian Airlines,34630
2011,04,Horizon Air,21858
2011,04,Japan Airlines,15122
2011,04,JetBlue Airways,127116
2011,04,KLM Royal Dutch Airlines,41592
2011,04,Korean Air Lines,18206
2011,04,LAN Peru,11316
2011,04,Lufthansa German Airlines,67076
2011,04,Mesa Airlines,20112
2011,04,Mesaba Airlines,6000
2011,04,Miami Air International,452
2011,04,Philippine Airlines,44646
2011,04,Qantas Airways,19010
2011,04,Singapore Airlines,52122
2011,04,SkyWest Airlines,604884
2011,04,Southwest Airlines,479550
2011,04,Swiss International,24560
2011,04,"TACA International Airlines, S.A.",19658
2011,04,US Airways,265574
2011,04,United Airlines,256074
2011,04,United Airlines - Pre 07/01/2013,1985024
2011,04,Virgin America,474294
2011,04,Virgin Atlantic,35772
2011,05,Aeromexico,12480
2011,05,Air Berlin,6936
2011,05,Air Canada,95340
2011,05,Air China,29386
2011,05,Air France,52346
2011,05,Air New Zealand,26928
2011,05,AirTran Airways,94520
2011,05,Alaska Airlines,166560
2011,05,All Nippon Airways,24008
2011,05,American Airlines,557888
2011,05,Asiana Airlines,25294
2011,05,British Airways,76048
2011,05,Cathay Pacific,87276
2011,05,China Airlines,43650
2011,05,Delta Air Lines,487128
2011,05,EVA Airways,48316
2011,05,Emirates,37746
2011,05,Frontier Airlines,84596
2011,05,Hawaiian Airlines,29516
2011,05,Horizon Air,23502
2011,05,Japan Airlines,19138
2011,05,JetBlue Airways,145012
2011,05,KLM Royal Dutch Airlines,41892
2011,05,Korean Air Lines,26152
2011,05,LAN Peru,11568
2011,05,Lufthansa German Airlines,87704
2011,05,Mesa Airlines,19348
2011,05,Mesaba Airlines,36216
2011,05,Miami Air International,246
2011,05,Philippine Airlines,47136
2011,05,Qantas Airways,4174
2011,05,Singapore Airlines,57850
2011,05,SkyWest Airlines,595798
2011,05,Southwest Airlines,528804
2011,05,Sun Country Airlines,14036
2011,05,Swiss International,25998
2011,05,"TACA International Airlines, S.A.",18918
2011,05,US Airways,292144
2011,05,United Airlines,293092
2011,05,United Airlines - Pre 07/01/2013,2217514
2011,05,Virgin America,533994
2011,05,Virgin Atlantic,41242
2011,05,WestJet Airlines,28168
2011,06,Aeromexico,11954
2011,06,Air Berlin,8788
2011,06,Air Canada,121096
2011,06,Air China,28386
2011,06,Air France,68784
2011,06,Air New Zealand,28058
2011,06,AirTran Airways,105502
2011,06,Alaska Airlines,166330
2011,06,All Nippon Airways,24972
2011,06,American Airlines,551838
2011,06,Asiana Airlines,30938
2011,06,British Airways,75136
2011,06,Cathay Pacific,83172
2011,06,China Airlines,39906
2011,06,Delta Air Lines,558482
2011,06,EVA Airways,51966
2011,06,Emirates,38194
2011,06,Frontier Airlines,85416
2011,06,Hawaiian Airlines,28660
2011,06,Horizon Air,22994
2011,06,Japan Airlines,22678
2011,06,JetBlue Airways,146462
2011,06,KLM Royal Dutch Airlines,43308
2011,06,Korean Air Lines,23970
2011,06,LAN Peru,10662
2011,06,Lufthansa German Airlines,95042
2011,06,Mesa Airlines,20002
2011,06,Mesaba Airlines,33946
2011,06,Philippine Airlines,42028
2011,06,Servisair,998
2011,06,Singapore Airlines,58744
2011,06,SkyWest Airlines,615020
2011,06,Southwest Airlines,521800
2011,06,Sun Country Airlines,20096
2011,06,Swiss International,25586
2011,06,"TACA International Airlines, S.A.",22338
2011,06,US Airways,293322
2011,06,United Airlines,319150
2011,06,United Airlines - Pre 07/01/2013,2430828
2011,06,Virgin America,587202
2011,06,Virgin Atlantic,39544
2011,06,WestJet Airlines,29348
2011,07,Aeromexico,20068
2011,07,Air Berlin,11968
2011,07,Air Canada,145750
2011,07,Air China,28790
2011,07,Air France,74566
2011,07,Air New Zealand,29842
2011,07,AirTran Airways,114546
2011,07,Alaska Airlines,173148
2011,07,All Nippon Airways,26466
2011,07,American Airlines,562304
2011,07,Asiana Airlines,35126
2011,07,British Airways,77100
2011,07,Cathay Pacific,83850
2011,07,China Airlines,40482
2011,07,Delta Air Lines,606044
2011,07,EVA Airways,50902
2011,07,Emirates,38584
2011,07,Frontier Airlines,86594
2011,07,Hawaiian Airlines,29764
2011,07,Horizon Air,24436
2011,07,Japan Airlines,23302
2011,07,JetBlue Airways,158636
2011,07,KLM Royal Dutch Airlines,45646
2011,07,Korean Air Lines,27666
2011,07,LAN Peru,12236
2011,07,Lufthansa German Airlines,99364
2011,07,Mesa Airlines,21324
2011,07,Mesaba Airlines,39256
2011,07,Philippine Airlines,41050
2011,07,Servisair,530
2011,07,Singapore Airlines,59194
2011,07,SkyWest Airlines,654324
2011,07,Southwest Airlines,537058
2011,07,Sun Country Airlines,22232
2011,07,Swiss International,26602
2011,07,"TACA International Airlines, S.A.",26462
2011,07,US Airways,304398
2011,07,United Airlines,337404
2011,07,United Airlines - Pre 07/01/2013,2505006
2011,07,Virgin America,597708
2011,07,Virgin Atlantic,40012
2011,07,WestJet Airlines,31438
2011,08,Aeromexico,17882
2011,08,Air Berlin,13914
2011,08,Air Canada,148616
2011,08,Air China,29684
2011,08,Air France,75878
2011,08,Air New Zealand,25158
2011,08,AirTran Airways,110168
2011,08,Alaska Airlines,180826
2011,08,All Nippon Airways,27816
2011,08,American Airlines,555894
2011,08,Asiana Airlines,32710
2011,08,British Airways,78054
2011,08,Cathay Pacific,82492
2011,08,China Airlines,38474
2011,08,Delta Air Lines,600960
2011,08,EVA Airways,54990
2011,08,Emirates,36422
2011,08,Frontier Airlines,90256
2011,08,Hawaiian Airlines,29134
2011,08,Horizon Air,25824
2011,08,Japan Airlines,27400
2011,08,JetBlue Airways,153844
2011,08,KLM Royal Dutch Airlines,48462
2011,08,Korean Air Lines,27460
2011,08,LAN Peru,10314
2011,08,Lufthansa German Airlines,99052
2011,08,Mesa Airlines,20358
2011,08,Mesaba Airlines,12162
2011,08,Philippine Airlines,37056
2011,08,Servisair,424
2011,08,Singapore Airlines,58448
2011,08,SkyWest Airlines,694346
2011,08,Southwest Airlines,532210
2011,08,Sun Country Airlines,20450
2011,08,Swiss International,26482
2011,08,"TACA International Airlines, S.A.",24438
2011,08,US Airways,290226
2011,08,United Airlines,360662
2011,08,United Airlines - Pre 07/01/2013,2470104
2011,08,Virgin America,592838
2011,08,Virgin Atlantic,42154
2011,08,WestJet Airlines,31726
2011,09,Aeromexico,12416
2011,09,Air Berlin,11524
2011,09,Air Canada,104414
2011,09,Air China,27914
2011,09,Air France,68750
2011,09,Air New Zealand,26834
2011,09,AirTran Airways,66296
2011,09,Alaska Airlines,167400
2011,09,All Nippon Airways,25398
2011,09,American Airlines,527366
2011,09,Asiana Airlines,26920
2011,09,British Airways,75618
2011,09,Cathay Pacific,71614
2011,09,China Airlines,31468
2011,09,Delta Air Lines,528074
2011,09,EVA Airways,41006
2011,09,Emirates,32046
2011,09,Frontier Airlines,84526
2011,09,Hawaiian Airlines,27580
2011,09,Horizon Air,21622
2011,09,Japan Airlines,23704
2011,09,JetBlue Airways,161720
2011,09,KLM Royal Dutch Airlines,48154
2011,09,Korean Air Lines,23326
2011,09,LAN Peru,8646
2011,09,Lufthansa German Airlines,92252
2011,09,Mesa Airlines,17498
2011,09,Mesaba Airlines,2740
2011,09,Philippine Airlines,27682
2011,09,Servisair,196
2011,09,Singapore Airlines,50428
2011,09,SkyWest Airlines,669250
2011,09,Southwest Airlines,494850
2011,09,Sun Country Airlines,12052
2011,09,Swiss International,25218
2011,09,"TACA International Airlines, S.A.",16946
2011,09,US Airways,267894
2011,09,United Airlines,316994
2011,09,United Airlines - Pre 07/01/2013,2285788
2011,09,Virgin America,535444
2011,09,Virgin Atlantic,42810
2011,09,WestJet Airlines,27562
2011,10,Aeromexico,12626
2011,10,Air Berlin,5280
2011,10,Air Canada,97232
2011,10,Air China,28450
2011,10,Air France,60718
2011,10,Air New Zealand,29802
2011,10,AirTran Airways,67498
2011,10,Alaska Airlines,163632
2011,10,All Nippon Airways,26194
2011,10,American Airlines,548312
2011,10,Asiana Airlines,27828
2011,10,British Airways,76202
2011,10,Cathay Pacific,76840
2011,10,China Airlines,31424
2011,10,Delta Air Lines,508350
2011,10,EVA Airways,41976
2011,10,Emirates,34360
2011,10,Frontier Airlines,87050
2011,10,Hawaiian Airlines,28372
2011,10,Horizon Air,21382
2011,10,Japan Airlines,21292
2011,10,JetBlue Airways,170142
2011,10,KLM Royal Dutch Airlines,45976
2011,10,Korean Air Lines,22602
2011,10,LAN Peru,8368
2011,10,Lufthansa German Airlines,85902
2011,10,Mesa Airlines,16726
2011,10,Philippine Airlines,30790
2011,10,Servisair,256
2011,10,Singapore Airlines,50702
2011,10,SkyWest Airlines,699580
2011,10,Southwest Airlines,504956
2011,10,Sun Country Airlines,12784
2011,10,Swiss International,25014
2011,10,"TACA International Airlines, S.A.",17722
2011,10,US Airways,273466
2011,10,United Airlines,317948
2011,10,United Airlines - Pre 07/01/2013,2320064
2011,10,Virgin America,542006
2011,10,Virgin Atlantic,41028
2011,10,WestJet Airlines,24058
2011,11,Aeromexico,11830
2011,11,Air Canada,69250
2011,11,Air China,27762
2011,11,Air France,29278
2011,11,Air New Zealand,24664
2011,11,AirTran Airways,56858
2011,11,Alaska Airlines,174490
2011,11,All Nippon Airways,25548
2011,11,American Airlines,493316
2011,11,Asiana Airlines,25536
2011,11,British Airways,65888
2011,11,Cathay Pacific,77892
2011,11,China Airlines,36118
2011,11,Delta Air Lines,449626
2011,11,EVA Airways,47368
2011,11,Emirates,37360
2011,11,Frontier Airlines,81796
2011,11,Hawaiian Airlines,31804
2011,11,Horizon Air,23334
2011,11,Japan Airlines,22254
2011,11,JetBlue Airways,145732
2011,11,KLM Royal Dutch Airlines,22070
2011,11,Korean Air Lines,22342
2011,11,LAN Peru,8486
2011,11,Lufthansa German Airlines,65736
2011,11,Mesa Airlines,158
2011,11,Philippine Airlines,34890
2011,11,Singapore Airlines,50276
2011,11,SkyWest Airlines,662082
2011,11,Southwest Airlines,488970
2011,11,Sun Country Airlines,12938
2011,11,Swiss International,20998
2011,11,"TACA International Airlines, S.A.",20312
2011,11,US Airways,262996
2011,11,United Airlines,309888
2011,11,United Airlines - Pre 07/01/2013,2126676
2011,11,Virgin America,556702
2011,11,Virgin Atlantic,30494
2011,12,Aeromexico,16584
2011,12,Air Canada,72132
2011,12,Air China,29264
2011,12,Air France,30934
2011,12,Air New Zealand,35980
2011,12,AirTran Airways,48336
2011,12,Alaska Airlines,167178
2011,12,All Nippon Airways,28748
2011,12,American Airlines,467700
2011,12,Asiana Airlines,28768
2011,12,British Airways,66524
2011,12,Cathay Pacific,77886
2011,12,China Airlines,39574
2011,12,Delta Air Lines,424974
2011,12,EVA Airways,50326
2011,12,Emirates,40640
2011,12,Frontier Airlines,72570
2011,12,Hawaiian Airlines,33236
2011,12,Horizon Air,25222
2011,12,Japan Airlines,23384
2011,12,JetBlue Airways,142544
2011,12,KLM Royal Dutch Airlines,21670
2011,12,Korean Air Lines,24364
2011,12,LAN Peru,13592
2011,12,Lufthansa German Airlines,61468
2011,12,Philippine Airlines,37408
2011,12,Singapore Airlines,57450
2011,12,SkyWest Airlines,674352
2011,12,Southwest Airlines,506510
2011,12,Sun Country Airlines,14332
2011,12,Swiss International,22200
2011,12,"TACA International Airlines, S.A.",22654
2011,12,US Airways,251378
2011,12,United Airlines,326354
2011,12,United Airlines - Pre 07/01/2013,2279150
2011,12,Virgin America,614156
2011,12,Virgin Atlantic,33844
2012,01,Aeromexico,14254
2012,01,Air Canada,67992
2012,01,Air China,28794
2012,01,Air France,28496
2012,01,Air New Zealand,40156
2012,01,AirTran Airways,34858
2012,01,Alaska Airlines,144696
2012,01,All Nippon Airways,29952
2012,01,American Airlines,459650
2012,01,Asiana Airlines,29962
2012,01,British Airways,66276
2012,01,Cathay Pacific,79512
2012,01,China Airlines,42378
2012,01,Delta Air Lines,371030
2012,01,EVA Airways,53564
2012,01,Emirates,40126
2012,01,Frontier Airlines,64428
2012,01,Hawaiian Airlines,33214
2012,01,Horizon Air,24514
2012,01,Japan Airlines,24180
2012,01,JetBlue Airways,154116
2012,01,KLM Royal Dutch Airlines,21346
2012,01,Korean Air Lines,27426
2012,01,LAN Peru,12956
2012,01,Lufthansa German Airlines,66728
2012,01,Philippine Airlines,45304
2012,01,Servisair,308
2012,01,Singapore Airlines,59342
2012,01,SkyWest Airlines,605786
2012,01,Southwest Airlines,455664
2012,01,Sun Country Airlines,8212
2012,01,Swiss International,20740
2012,01,"TACA International Airlines, S.A.",22538
2012,01,US Airways,213826
2012,01,United Airlines,270512
2012,01,United Airlines - Pre 07/01/2013,2163592
2012,01,Virgin America,566006
2012,01,Virgin Atlantic,30766
2012,02,Aeromexico,9926
2012,02,Air Canada,66458
2012,02,Air China,24310
2012,02,Air France,24950
2012,02,Air New Zealand,29458
2012,02,AirTran Airways,27616
2012,02,Alaska Airlines,137642
2012,02,All Nippon Airways,27686
2012,02,American Airlines,431786
2012,02,Asiana Airlines,23862
2012,02,British Airways,57462
2012,02,Cathay Pacific,66412
2012,02,China Airlines,32136
2012,02,Delta Air Lines,345470
2012,02,EVA Airways,42348
2012,02,Emirates,37410
2012,02,Frontier Airlines,62532
2012,02,Hawaiian Airlines,30700
2012,02,Horizon Air,23444
2012,02,Japan Airlines,19892
2012,02,JetBlue Airways,151954
2012,02,KLM Royal Dutch Airlines,19348
2012,02,Korean Air Lines,22992
2012,02,LAN Peru,9852
2012,02,Lufthansa German Airlines,54378
2012,02,Philippine Airlines,37048
2012,02,Singapore Airlines,49880
2012,02,SkyWest Airlines,616638
2012,02,Southwest Airlines,424302
2012,02,Sun Country Airlines,7722
2012,02,Swiss International,19228
2012,02,"TACA International Airlines, S.A.",19638
2012,02,US Airways,189010
2012,02,United Airlines,235220
2012,02,United Airlines - Pre 07/01/2013,2029872
2012,02,Virgin America,562976
2012,02,Virgin Atlantic,24676
2012,02,WestJet Airlines,4
2012,03,Aeromexico,10802
2012,03,Air Canada,75812
2012,03,Air China,27680
2012,03,Air France,34754
2012,03,Air New Zealand,28372
2012,03,AirTran Airways,43560
2012,03,Alaska Airlines,154834
2012,03,All Nippon Airways,29980
2012,03,American Airlines,501268
2012,03,Asiana Airlines,26280
2012,03,British Airways,73222
2012,03,Cathay Pacific,76154
2012,03,China Airlines,34894
2012,03,Delta Air Lines,429922
2012,03,EVA Airways,46274
2012,03,Emirates,37970
2012,03,Frontier Airlines,73816
2012,03,Hawaiian Airlines,29624
2012,03,Horizon Air,24692
2012,03,Japan Airlines,22804
2012,03,JetBlue Airways,173406
2012,03,KLM Royal Dutch Airlines,27982
2012,03,Korean Air Lines,20438
2012,03,LAN Peru,12136
2012,03,Lufthansa German Airlines,75438
2012,03,Philippine Airlines,41190
2012,03,Servisair,204
2012,03,Singapore Airlines,55584
2012,03,SkyWest Airlines,673852
2012,03,Southwest Airlines,474482
2012,03,Sun Country Airlines,10458
2012,03,Swiss International,22784
2012,03,"TACA International Airlines, S.A.",21446
2012,03,US Airways,235652
2012,03,United Airlines,283464
2012,03,United Airlines - Pre 07/01/2013,2325404
2012,03,Virgin America,671938
2012,03,Virgin Atlantic,36308
2012,04,Aeromexico,11418
2012,04,Air Canada,76592
2012,04,Air China,27422
2012,04,Air France,42304
2012,04,Air New Zealand,24910
2012,04,AirTran Airways,59326
2012,04,Alaska Airlines,159656
2012,04,All Nippon Airways,26186
2012,04,American Airlines,536200
2012,04,Asiana Airlines,30276
2012,04,British Airways,71658
2012,04,Cathay Pacific,80850
2012,04,China Airlines,36242
2012,04,Delta Air Lines,444132
2012,04,EVA Airways,42288
2012,04,Emirates,34714
2012,04,Frontier Airlines,73478
2012,04,Hawaiian Airlines,31486
2012,04,Horizon Air,23456
2012,04,Japan Airlines,19910
2012,04,JetBlue Airways,173042
2012,04,KLM Royal Dutch Airlines,43602
2012,04,Korean Air Lines,23750
2012,04,LAN Peru,9758
2012,04,Lufthansa German Airlines,86904
2012,04,Philippine Airlines,44648
2012,04,Servisair,342
2012,04,Singapore Airlines,55726
2012,04,SkyWest Airlines,706762
2012,04,Southwest Airlines,495770
2012,04,Sun Country Airlines,11366
2012,04,Swiss International,24622
2012,04,Swissport USA,886
2012,04,"TACA International Airlines, S.A.",18926
2012,04,US Airways,226008
2012,04,United Airlines,464862
2012,04,United Airlines - Pre 07/01/2013,2185216
2012,04,Virgin America,658752
2012,04,Virgin Atlantic,41096
2012,04,WestJet Airlines,1472
2012,05,Aeromexico,11910
2012,05,Air Berlin,7068
2012,05,Air Canada,101516
2012,05,Air China,30132
2012,05,Air France,60600
2012,05,Air New Zealand,25378
2012,05,AirTran Airways,75440
2012,05,Alaska Airlines,158198
2012,05,All Nippon Airways,28698
2012,05,American Airlines,565840
2012,05,Asiana Airlines,33310
2012,05,British Airways,75492
2012,05,Cathay Pacific,85920
2012,05,China Airlines,40340
2012,05,Delta Air Lines,471882
2012,05,EVA Airways,51522
2012,05,Emirates,37986
2012,05,Frontier Airlines,76492
2012,05,Hawaiian Airlines,33530
2012,05,Horizon Air,24290
2012,05,Japan Airlines,23836
2012,05,JetBlue Airways,175474
2012,05,KLM Royal Dutch Airlines,46704
2012,05,Korean Air Lines,27078
2012,05,LAN Peru,11540
2012,05,Lufthansa German Airlines,93560
2012,05,Philippine Airlines,45818
2012,05,Singapore Airlines,61002
2012,05,SkyWest Airlines,737484
2012,05,Southwest Airlines,505890
2012,05,Sun Country Airlines,14138
2012,05,Swiss International,25398
2012,05,"TACA International Airlines, S.A.",20094
2012,05,US Airways,269328
2012,05,United Airlines,541128
2012,05,United Airlines - Pre 07/01/2013,2294484
2012,05,Virgin America,672248
2012,05,Virgin Atlantic,51248
2012,05,WestJet Airlines,28600
2012,05,XL Airways France,544
2012,06,Aeromexico,13242
2012,06,Air Berlin,12760
2012,06,Air Canada,114254
2012,06,Air China,29084
2012,06,Air France,83050
2012,06,Air New Zealand,29768
2012,06,AirTran Airways,95862
2012,06,Alaska Airlines,179140
2012,06,All Nippon Airways,29630
2012,06,American Airlines,561728
2012,06,Asiana Airlines,33762
